formulation_group_fig4,pH_condition_fig4,real_time_h,n_videos,mean_smoothed_normalized_projected_area,sd_smoothed_normalized_projected_area,source_videos,raw_points_in_trace,downsample_interval_h,smoothing_window_h,smoothing_window_points,smoothing_method,downsampling_method,y_axis_min,y_axis_max,x_axis_min,x_axis_max,x_axis_ticks
01 high viscosity,pH 4.5,3.333333333333333,1,2.4061502377077555,0.0,01-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
01 high viscosity,pH 4.5,3.6666666666666665,1,2.47434936233104,0.0,01-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
01 high viscosity,pH 4.5,4.0,1,2.5322265515513953,0.0,01-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
01 high viscosity,pH 4.5,4.333333333333333,1,2.594436312740299,0.0,01-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
01 high viscosity,pH 4.5,4.666666666666666,1,2.6589645142317675,0.0,01-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
01 high viscosity,pH 4.5,5.0,1,2.720044418383445,0.0,01-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
01 high viscosity,pH 4.5,5.333333333333333,1,2.779673072867682,0.0,01-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
01 high viscosity,pH 4.5,5.666666666666666,1,2.8399808160988167,0.0,01-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
01 high viscosity,pH 4.5,6.0,1,2.893785430378722,0.0,01-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
01 high viscosity,pH 4.5,6.333333333333333,1,3.0078782124803913,0.0,01-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
01 high viscosity,pH 4.5,6.666666666666666,1,3.116663389268582,0.0,01-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
01 high viscosity,pH 4.5,7.0,1,3.1596856901088124,0.0,01-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
01 high viscosity,pH 4.5,7.333333333333333,1,3.200385991481137,0.0,01-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
01 high viscosity,pH 4.5,7.666666666666666,1,3.2770568194052814,0.0,01-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
01 high viscosity,pH 4.5,8.0,1,3.320001530441096,0.0,01-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
01 high viscosity,pH 4.5,8.333333333333332,1,3.3567273118780916,0.0,01-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
01 high viscosity,pH 4.5,8.666666666666666,1,3.3955752456491424,0.0,01-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
01 high viscosity,pH 4.5,9.0,1,3.433979351502279,0.0,01-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
01 high viscosity,pH 4.5,9.333333333333332,1,3.4769180119570153,0.0,01-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
01 high viscosity,pH 4.5,9.666666666666666,1,3.527208662296605,0.0,01-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
01 high viscosity,pH 4.5,10.0,1,3.57995976363583,0.0,01-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
01 high viscosity,pH 4.5,10.333333333333332,1,3.6075892082547716,0.0,01-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
01 high viscosity,pH 4.5,10.666666666666666,1,3.628981393573393,0.0,01-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
01 high viscosity,pH 4.5,11.0,1,3.6444521955156297,0.0,01-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
01 high viscosity,pH 4.5,11.333333333333332,1,3.662582049883482,0.0,01-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
01 high viscosity,pH 4.5,11.666666666666666,1,3.680483049919963,0.0,01-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
01 high viscosity,pH 4.5,12.0,1,3.6965377329362497,0.0,01-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
01 high viscosity,pH 4.5,12.333333333333332,1,3.7140143025059187,0.0,01-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
01 high viscosity,pH 4.5,12.666666666666666,1,3.7299328474479445,0.0,01-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
01 high viscosity,pH 4.5,13.0,1,3.7464530692907205,0.0,01-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
01 high viscosity,pH 4.5,13.333333333333332,1,3.7636034413569677,0.0,01-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
01 high viscosity,pH 4.5,13.666666666666666,1,3.7859007224215846,0.0,01-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
01 high viscosity,pH 4.5,14.0,1,3.792895016189753,0.0,01-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
01 high viscosity,pH 4.5,14.333333333333332,1,3.793888913110986,0.0,01-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
01 high viscosity,pH 4.5,14.666666666666666,1,3.799014467117316,0.0,01-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
01 high viscosity,pH 4.5,15.0,1,3.8140085188622415,0.0,01-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
01 high viscosity,pH 4.5,15.333333333333332,1,3.824107294598343,0.0,01-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
01 high viscosity,pH 4.5,15.666666666666666,1,3.8232167914302417,0.0,01-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
01 high viscosity,pH 4.5,16.0,1,3.815497317724021,0.0,01-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
01 high viscosity,pH 4.5,16.333333333333332,1,3.8059181801275783,0.0,01-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
01 high viscosity,pH 4.5,16.666666666666664,1,3.795944864969716,0.0,01-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
01 high viscosity,pH 4.5,17.0,1,3.7905087737874594,0.0,01-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
01 high viscosity,pH 4.5,17.333333333333332,1,3.7817418377216363,0.0,01-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
01 high viscosity,pH 4.5,17.666666666666664,1,3.7737908403100384,0.0,01-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
01 high viscosity,pH 4.5,18.0,1,3.752047899247148,0.0,01-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
01 high viscosity,pH 4.5,18.333333333333332,1,3.7174828870881487,0.0,01-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
01 high viscosity,pH 4.5,18.666666666666664,1,3.6892757899345034,0.0,01-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
01 high viscosity,pH 4.5,19.0,1,3.6750567464423924,0.0,01-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
01 high viscosity,pH 4.5,19.333333333333332,1,3.658296992772225,0.0,01-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
01 high viscosity,pH 4.5,19.666666666666664,1,3.633692482775865,0.0,01-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
01 high viscosity,pH 4.5,20.0,1,3.61737904843935,0.0,01-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
01 high viscosity,pH 4.5,20.333333333333332,1,3.600735501517539,0.0,01-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
01 high viscosity,pH 4.5,20.666666666666664,1,3.578256703020575,0.0,01-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
01 high viscosity,pH 4.5,21.0,1,3.554127163638855,0.0,01-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
01 high viscosity,pH 4.5,21.333333333333332,1,3.535937159376755,0.0,01-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
01 high viscosity,pH 4.5,21.666666666666664,1,3.515231715010513,0.0,01-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
01 high viscosity,pH 4.5,22.0,1,3.494549405218982,0.0,01-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
01 high viscosity,pH 4.5,22.333333333333332,1,3.47701766858654,0.0,01-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
01 high viscosity,pH 4.5,22.666666666666664,1,3.4620488869155297,0.0,01-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
01 high viscosity,pH 4.5,23.0,1,3.447019777392004,0.0,01-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,145,0.3333333333333333,0.75,5,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0,0.0,24.8,"0,4,8,12,16,20,24"
