formulation_group_fig4,pH_condition_fig4,real_time_h,n_videos,mean_smoothed_normalized_projected_area,sd_smoothed_normalized_projected_area,source_videos,raw_points_in_trace,downsample_interval_h,smoothing_window_h,smoothing_window_points,smoothing_method,downsampling_method,y_axis_min,y_axis_max
03 standard viscosity,pH 6.8,11.0,1,3.3497380208715284,0.0,03-pH6.8T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 6.8,11.5,1,3.3207414735184826,0.0,03-pH6.8T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 6.8,12.0,1,3.307788934069459,0.0,03-pH6.8T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 6.8,12.5,1,3.323635890167813,0.0,03-pH6.8T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 6.8,13.0,1,3.333519908967055,0.0,03-pH6.8T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 6.8,13.5,1,3.332232836413578,0.0,03-pH6.8T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 6.8,14.0,1,3.3563774195592124,0.0,03-pH6.8T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 6.8,14.5,1,3.3248700829962248,0.0,03-pH6.8T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 6.8,15.0,1,3.2722866839373843,0.0,03-pH6.8T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 6.8,15.5,1,3.2703041931127657,0.0,03-pH6.8T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 6.8,16.0,1,3.26394316127967,0.0,03-pH6.8T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 6.8,16.5,1,3.2556175977738637,0.0,03-pH6.8T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 6.8,17.0,1,3.2441436951653464,0.0,03-pH6.8T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 6.8,17.5,1,3.2525011860523243,0.0,03-pH6.8T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 6.8,18.0,1,3.257495326879013,0.0,03-pH6.8T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 6.8,18.5,1,3.2929561711886315,0.0,03-pH6.8T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 6.8,19.0,1,3.3027059952138864,0.0,03-pH6.8T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 6.8,19.5,1,3.2915478743597695,0.0,03-pH6.8T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 6.8,20.0,1,3.2898173105272064,0.0,03-pH6.8T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 6.8,20.5,1,3.2822844440320496,0.0,03-pH6.8T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 6.8,21.0,1,3.2770563353652116,0.0,03-pH6.8T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 6.8,21.5,1,3.2456662321549636,0.0,03-pH6.8T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 6.8,22.0,1,3.308318729050774,0.0,03-pH6.8T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 6.8,22.5,1,3.3014353852163256,0.0,03-pH6.8T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 6.8,23.0,1,3.2907008010280614,0.0,03-pH6.8T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 6.8,23.5,1,3.278766445719212,0.0,03-pH6.8T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
03 standard viscosity,pH 6.8,24.0,1,3.2772908020706906,0.0,03-pH6.8T-亲水凝胶空白制剂-251203-Side-24h-750X-1.mp4,145,0.5,0.5,3,centered moving average on extracted normalized projected area,linear interpolation to regular 0.5 h grid after smoothing,0.0,5.0
