formulation_group_fig4,pH_condition_fig4,real_time_h,n_videos,mean_normalized_projected_area,sd_normalized_projected_area,source_videos,y_axis_min,y_axis_max
02 low viscosity,pH 4.5,13.0,1,2.712217108744048,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,13.166666666666666,1,2.6958950195166267,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,13.333333333333334,1,2.6728111595837785,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,13.5,1,2.6485243566834047,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,13.666666666666664,1,2.631769673857703,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,13.833333333333336,1,2.6149051788109,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,14.0,1,2.6030504503964886,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,14.166666666666666,1,2.5800564368263603,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,14.333333333333334,1,2.558791133827821,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,14.499999999999998,1,2.5305960141491384,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,14.666666666666668,1,2.5239041239480486,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,14.833333333333334,1,2.4950551224073503,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,15.0,1,2.476007693510763,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,15.166666666666666,1,2.4625556964257784,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,15.333333333333332,1,2.437591718161943,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,15.500000000000002,1,2.4193595618159613,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,15.666666666666666,1,2.41432317403906,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,15.833333333333334,1,2.3973854708448554,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,16.0,1,2.381186504410791,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,16.166666666666664,1,2.361406994040191,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,16.333333333333336,1,2.360082592100841,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,16.5,1,2.34460738803313,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,16.666666666666668,1,2.350946548069468,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,16.833333333333332,1,2.3483276929783403,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,16.999999999999996,1,2.3305996745565083,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,17.166666666666668,1,2.287849444117226,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,17.333333333333332,1,2.267545829964095,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,17.5,1,2.2376985355042875,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,17.666666666666668,1,2.221130200690153,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,17.833333333333332,1,2.210000898463627,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,18.000000000000004,1,2.201879785566681,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,18.166666666666668,1,2.1647932036218065,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,18.33333333333333,1,2.1570198294250167,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,18.5,1,2.141923976666567,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,18.666666666666668,1,2.0993068519498324,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,18.83333333333333,1,2.079447478145704,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,19.0,1,2.0478415243267345,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,19.166666666666668,1,1.9778245866235404,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,19.33333333333333,1,1.9427528925537327,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,19.5,1,1.9214493216599613,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,19.666666666666668,1,1.906940797902254,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,19.83333333333333,1,1.8812131255553004,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,20.0,1,1.862551703254102,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,20.166666666666668,1,1.8537234662061208,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,20.33333333333333,1,1.842629104231764,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,20.5,1,1.8239976307181387,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,20.666666666666668,1,1.8010468765078382,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,20.83333333333333,1,1.7807998322867895,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,21.0,1,1.7663029552798049,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,21.166666666666668,1,1.752548142676024,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,21.33333333333333,1,1.7352410711017494,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,21.5,1,1.7415452908859184,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,21.666666666666668,1,1.7202700049581885,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,21.83333333333333,1,1.711396844728847,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,22.0,1,1.676612991784049,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,22.166666666666668,1,1.8654184677534749,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,22.33333333333333,1,1.846504144579436,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,22.5,1,1.833947283478585,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,22.666666666666668,1,1.820139228585785,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,22.83333333333333,1,1.7913401416910415,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,23.0,1,1.7643230076569067,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,23.166666666666668,1,1.7309633859433702,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,23.33333333333333,1,1.779834815798318,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,23.5,1,1.7206293904090673,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,23.666666666666668,1,1.6823781333919,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,23.83333333333333,1,1.669024301777294,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 4.5,23.991666666666667,1,1.6513145853923126,0.0,02-pH4.5T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,0.0,1,1.0,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,0.1666666666666666,1,1.2746866780133066,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,0.3333333333333333,1,1.3780380628191242,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,0.5,1,1.4757078755995667,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,0.6666666666666666,1,1.537050905152406,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,0.8333333333333334,1,1.7185393779978335,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,1.0,1,1.7886848212904225,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,1.1666666666666667,1,1.832699984527309,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,1.3333333333333333,1,1.874185362834597,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,1.5,1,2.032231161999072,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,1.6666666666666667,1,2.0696657898808604,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,1.8333333333333333,1,2.108500696271081,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,2.0,1,2.130179483212131,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,2.1666666666666665,1,2.169486306668729,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,2.333333333333333,1,2.2000402289958223,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,2.5,1,2.265321058332044,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,2.6666666666666665,1,2.289992263654649,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,2.833333333333333,1,2.3073758316571253,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,3.0,1,2.325404610861829,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,3.1666666666666665,1,2.3572412192480274,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,3.333333333333333,1,2.34864768683274,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,3.5,1,2.376543400897416,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,3.666666666666667,1,2.4098452730929907,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,3.833333333333333,1,2.430569395017794,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,4.0,1,2.464897106606839,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,4.166666666666667,1,2.4840755067306204,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,4.333333333333333,1,2.5099767909639485,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,4.500000000000001,1,2.5352638093764504,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,4.666666666666667,1,2.549275878075197,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,4.833333333333333,1,2.589419774098716,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,5.0,1,2.618293362215689,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,5.166666666666667,1,2.63576512455516,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,5.333333333333333,1,2.6573990406931767,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,5.5,1,2.670360513693331,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,5.666666666666667,1,2.7092975398421784,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,5.833333333333333,1,2.723848058177317,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,6.0,1,2.7395621228531644,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,6.166666666666667,1,2.7561937180875757,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,6.333333333333333,1,2.7812238898344424,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,6.5,1,2.8008912269843727,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,6.666666666666667,1,2.811169735416989,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,6.833333333333332,1,2.8235030171746867,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,7.0,1,2.8252112022280675,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,7.166666666666667,1,2.825101346124091,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,7.333333333333334,1,2.8537180875754293,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,7.5,1,2.861731394089432,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,7.666666666666666,1,2.8667166950332663,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,7.833333333333333,1,2.89084945071948,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,8.0,1,2.8975491257929757,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,8.166666666666668,1,2.930793749032957,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,8.333333333333334,1,2.9573804734643354,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,8.499999999999998,1,3.027385115271546,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,8.666666666666666,1,3.0277023054309145,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,8.833333333333334,1,3.055460312548352,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,9.000000000000002,1,3.0539176852854717,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,9.166666666666666,1,3.0622249729227917,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,9.333333333333334,1,3.0622853164165247,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,9.5,1,3.062681417298468,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,9.666666666666666,1,3.0654278198978804,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,9.833333333333334,1,3.061876837382021,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,10.0,1,3.089002011449791,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,10.166666666666666,1,3.0672582392077983,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,10.333333333333334,1,3.092670586414977,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,10.5,1,3.09068079839084,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,10.666666666666666,1,3.0889803496828097,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,10.833333333333334,1,3.080388364536593,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,11.0,1,3.099857651245552,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,11.166666666666666,1,3.090440971684976,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,11.333333333333334,1,3.0919572953736654,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,11.5,1,3.084047655887358,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,11.666666666666666,1,3.0782995512919697,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,11.833333333333334,1,3.0628051988240754,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,12.0,1,3.0583815565526846,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,12.166666666666666,1,3.050399195420084,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,12.333333333333334,1,3.043035741915519,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,12.5,1,3.034866161225437,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,12.666666666666666,1,3.0226860591056783,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,12.833333333333334,1,3.0234550518335137,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,13.0,1,3.0140383722729385,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,13.166666666666666,1,3.013543246170509,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,13.333333333333334,1,2.994190004641807,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,13.5,1,2.986063747485688,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,13.666666666666664,1,2.9834596936407243,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,13.833333333333336,1,2.9779699829800403,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,14.0,1,2.972682964567538,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,14.166666666666666,1,2.9708602816029708,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,14.333333333333334,1,2.9526025065758934,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,14.499999999999998,1,2.9444483985765126,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,14.666666666666668,1,2.931833513848058,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,14.833333333333334,1,2.927674454587653,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,15.0,1,2.9212687606374748,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,15.166666666666666,1,2.9079452266749186,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,15.333333333333332,1,2.8892325545412345,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,15.500000000000002,1,3.0386832740213525,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,15.666666666666666,1,2.862809840631286,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,15.833333333333334,1,2.846309763267832,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
02 low viscosity,pH 6.8,16.0,1,3.0351230078910723,0.0,02-pH6.8T-亲水凝胶空白制剂-251217-Side-24h-750X-1.mp4,0.0,5.0
