relative_path,file_name,extension,status,read_error,size_bytes,drug_root_label,primary_drug_label,primary_pH_label,condition_folder,view_folder,variant_label,model_label,model_label_source,model_bucket,comparison_pair_id,reference_manufacturer_label,manufacturer_label,reference_batch_label,comparison_batch_label,batch_pair,comparison_scope,sample_replicate_id,left_replicate_id,right_replicate_id,repeat_group_base_key,repeat_group_model_key,repeat_observation_key,repeat_group_complete,repeat_group_consistency_status,repeat_group_consensus_verdict,potential_error_label,left_product_name,left_manufacturer_label,left_batch_label,right_product_name,right_manufacturer_label,right_batch_label,manufacturer_pair,verdict,verdict_raw,char_count,word_count,has_experiment_section,experiment_fields_expected,experiment_fields_present,experiment_completeness_pct,experiment_time_interval_present,experiment_other_conditions_present,has_image_analysis_section,image_analysis_block_count,dimension_coverage_count,dimension_coverage_pct,dimension_avg_words,dimension_generic_count,dimension_duplicate_count,dimension_detail_score_pct,has_mechanism_section,mechanism_hypothesis_count,mechanism_follow_up_item_count,mechanism_evidence_trace_count,reference_trace_level,possible_placeholder_reference,mechanism_score_pct,reference_verify_placeholder,has_final_report_section,comparison_table_present,comparison_table_rows,reason_keyword_count,evidence_link_count,judgment_basis_clear,reasoning_score_pct,structural_completeness_pct,overall_quality_score_pct
地若孕素/pH4.5/side/01-pH4.5T-地诺孕素片2mg-唯散宁-WE127F-Side-15min-处理后原片-1vs02-pH4.5T-地诺孕素片2mg-紫竹-43250634-Side-15min-处理后原片-1-1.docx,01-pH4.5T-地诺孕素片2mg-唯散宁-WE127F-Side-15min-处理后原片-1vs02-pH4.5T-地诺孕素片2mg-紫竹-43250634-Side-15min-处理后原片-1-1.docx,.docx,ok,,34075,地若孕素,地若孕素,pH4.5,pH4.5,side,slot_1,,variant_fallback,slot_1,01-pH4.5T-地诺孕素片2mg-唯散宁-WE127F-Side-15min-处理后原片-1vs02-pH4.5T-地诺孕素片2mg-紫竹-43250634-Side-15min-处理后原片-1,唯散宁,紫竹,WE127F,43250634,WE127F vs 43250634,cross_manufacturer,1,1,1,地若孕素 || pH4.5 || 唯散宁 vs 紫竹 || WE127F vs 43250634,地若孕素 || pH4.5 || 唯散宁 vs 紫竹 || WE127F vs 43250634 || slot_1,地若孕素 || pH4.5 || 唯散宁 vs 紫竹 || WE127F vs 43250634 || 1,1,consistent,same,,地诺孕素片2mg,唯散宁,WE127F,地诺孕素片2mg,紫竹,43250634,唯散宁 vs 紫竹,same,same,59883,8431,1,6,5,83.33,1,1,1,8,8,100.0,56.7,2,0,98.91,1,0,0,6,generic,1,29.0,0,1,1,6,0,7,0,72.5,100.0,81.73
地若孕素/pH4.5/side/01-pH4.5T-地诺孕素片2mg-唯散宁-WE127F-Side-15min-处理后原片-1vs02-pH4.5T-地诺孕素片2mg-紫竹-43250634-Side-15min-处理后原片-1-2.docx,01-pH4.5T-地诺孕素片2mg-唯散宁-WE127F-Side-15min-处理后原片-1vs02-pH4.5T-地诺孕素片2mg-紫竹-43250634-Side-15min-处理后原片-1-2.docx,.docx,ok,,34457,地若孕素,地若孕素,pH4.5,pH4.5,side,slot_2,,variant_fallback,slot_2,01-pH4.5T-地诺孕素片2mg-唯散宁-WE127F-Side-15min-处理后原片-1vs02-pH4.5T-地诺孕素片2mg-紫竹-43250634-Side-15min-处理后原片-1,唯散宁,紫竹,WE127F,43250634,WE127F vs 43250634,cross_manufacturer,1,1,1,地若孕素 || pH4.5 || 唯散宁 vs 紫竹 || WE127F vs 43250634,地若孕素 || pH4.5 || 唯散宁 vs 紫竹 || WE127F vs 43250634 || slot_2,地若孕素 || pH4.5 || 唯散宁 vs 紫竹 || WE127F vs 43250634 || 1,1,consistent,same,,地诺孕素片2mg,唯散宁,WE127F,地诺孕素片2mg,紫竹,43250634,唯散宁 vs 紫竹,same,same,58725,8254,1,6,5,83.33,1,1,1,8,8,100.0,52.72,0,0,100.0,1,0,0,10,structured,0,40.0,0,1,1,7,3,7,1,96.25,100.0,87.1
地若孕素/pH4.5/side/01-pH4.5T-地诺孕素片2mg-唯散宁-WE127F-Side-15min-处理后原片-1vs02-pH4.5T-地诺孕素片2mg-紫竹-43250634-Side-15min-处理后原片-1-3.docx,01-pH4.5T-地诺孕素片2mg-唯散宁-WE127F-Side-15min-处理后原片-1vs02-pH4.5T-地诺孕素片2mg-紫竹-43250634-Side-15min-处理后原片-1-3.docx,.docx,ok,,32931,地若孕素,地若孕素,pH4.5,pH4.5,side,slot_3,,variant_fallback,slot_3,01-pH4.5T-地诺孕素片2mg-唯散宁-WE127F-Side-15min-处理后原片-1vs02-pH4.5T-地诺孕素片2mg-紫竹-43250634-Side-15min-处理后原片-1,唯散宁,紫竹,WE127F,43250634,WE127F vs 43250634,cross_manufacturer,1,1,1,地若孕素 || pH4.5 || 唯散宁 vs 紫竹 || WE127F vs 43250634,地若孕素 || pH4.5 || 唯散宁 vs 紫竹 || WE127F vs 43250634 || slot_3,地若孕素 || pH4.5 || 唯散宁 vs 紫竹 || WE127F vs 43250634 || 1,1,consistent,same,,地诺孕素片2mg,唯散宁,WE127F,地诺孕素片2mg,紫竹,43250634,唯散宁 vs 紫竹,same,same,56644,7895,1,6,5,83.33,1,1,1,8,8,100.0,52.55,1,0,99.45,1,0,0,6,generic,1,29.0,0,1,1,6,4,7,1,92.5,100.0,84.81
地若孕素/pH4.5/side/01-pH4.5T-地诺孕素片2mg-唯散宁-WE127F-Side-15min-处理后原片-1vs02-pH4.5T-地诺孕素片2mg-紫竹-43250634-Side-15min-处理后原片-2-1.docx,01-pH4.5T-地诺孕素片2mg-唯散宁-WE127F-Side-15min-处理后原片-1vs02-pH4.5T-地诺孕素片2mg-紫竹-43250634-Side-15min-处理后原片-2-1.docx,.docx,ok,,33797,地若孕素,地若孕素,pH4.5,pH4.5,side,slot_1,,variant_fallback,slot_1,01-pH4.5T-地诺孕素片2mg-唯散宁-WE127F-Side-15min-处理后原片-1vs02-pH4.5T-地诺孕素片2mg-紫竹-43250634-Side-15min-处理后原片-2,唯散宁,紫竹,WE127F,43250634,WE127F vs 43250634,cross_manufacturer,2,1,2,地若孕素 || pH4.5 || 唯散宁 vs 紫竹 || WE127F vs 43250634,地若孕素 || pH4.5 || 唯散宁 vs 紫竹 || WE127F vs 43250634 || slot_1,地若孕素 || pH4.5 || 唯散宁 vs 紫竹 || WE127F vs 43250634 || 2,1,consistent,same,,地诺孕素片2mg,唯散宁,WE127F,地诺孕素片2mg,紫竹,43250634,唯散宁 vs 紫竹,same,same,56043,7835,1,6,5,83.33,1,1,1,8,8,100.0,50.39,1,0,99.45,1,0,0,5,generic,1,29.0,0,1,1,8,1,7,1,86.67,100.0,83.93
地若孕素/pH4.5/side/01-pH4.5T-地诺孕素片2mg-唯散宁-WE127F-Side-15min-处理后原片-1vs02-pH4.5T-地诺孕素片2mg-紫竹-43250634-Side-15min-处理后原片-2-2.docx,01-pH4.5T-地诺孕素片2mg-唯散宁-WE127F-Side-15min-处理后原片-1vs02-pH4.5T-地诺孕素片2mg-紫竹-43250634-Side-15min-处理后原片-2-2.docx,.docx,ok,,32886,地若孕素,地若孕素,pH4.5,pH4.5,side,slot_2,,variant_fallback,slot_2,01-pH4.5T-地诺孕素片2mg-唯散宁-WE127F-Side-15min-处理后原片-1vs02-pH4.5T-地诺孕素片2mg-紫竹-43250634-Side-15min-处理后原片-2,唯散宁,紫竹,WE127F,43250634,WE127F vs 43250634,cross_manufacturer,2,1,2,地若孕素 || pH4.5 || 唯散宁 vs 紫竹 || WE127F vs 43250634,地若孕素 || pH4.5 || 唯散宁 vs 紫竹 || WE127F vs 43250634 || slot_2,地若孕素 || pH4.5 || 唯散宁 vs 紫竹 || WE127F vs 43250634 || 2,1,consistent,same,,地诺孕素片2mg,唯散宁,WE127F,地诺孕素片2mg,紫竹,43250634,唯散宁 vs 紫竹,same,same,56263,7880,1,6,5,83.33,1,1,1,8,8,100.0,50.91,0,0,100.0,1,0,0,12,structured,0,40.0,0,1,1,7,3,7,1,96.25,100.0,87.1
地若孕素/pH4.5/side/01-pH4.5T-地诺孕素片2mg-唯散宁-WE127F-Side-15min-处理后原片-1vs02-pH4.5T-地诺孕素片2mg-紫竹-43250634-Side-15min-处理后原片-2-3.docx,01-pH4.5T-地诺孕素片2mg-唯散宁-WE127F-Side-15min-处理后原片-1vs02-pH4.5T-地诺孕素片2mg-紫竹-43250634-Side-15min-处理后原片-2-3.docx,.docx,ok,,33491,地若孕素,地若孕素,pH4.5,pH4.5,side,slot_3,,variant_fallback,slot_3,01-pH4.5T-地诺孕素片2mg-唯散宁-WE127F-Side-15min-处理后原片-1vs02-pH4.5T-地诺孕素片2mg-紫竹-43250634-Side-15min-处理后原片-2,唯散宁,紫竹,WE127F,43250634,WE127F vs 43250634,cross_manufacturer,2,1,2,地若孕素 || pH4.5 || 唯散宁 vs 紫竹 || WE127F vs 43250634,地若孕素 || pH4.5 || 唯散宁 vs 紫竹 || WE127F vs 43250634 || slot_3,地若孕素 || pH4.5 || 唯散宁 vs 紫竹 || WE127F vs 43250634 || 2,1,consistent,same,,地诺孕素片2mg,唯散宁,WE127F,地诺孕素片2mg,紫竹,43250634,唯散宁 vs 紫竹,same,same,56797,7991,1,6,5,83.33,1,1,1,8,8,100.0,53.77,0,0,100.0,1,0,0,6,generic,1,29.0,0,1,1,6,2,7,1,85.83,100.0,83.89
地若孕素/pH4.5/side/01-pH4.5T-地诺孕素片2mg-唯散宁-WE127F-Side-15min-处理后原片-1vs02-pH4.5T-地诺孕素片2mg-紫竹-43250634-Side-15min-处理后原片-3-1.docx,01-pH4.5T-地诺孕素片2mg-唯散宁-WE127F-Side-15min-处理后原片-1vs02-pH4.5T-地诺孕素片2mg-紫竹-43250634-Side-15min-处理后原片-3-1.docx,.docx,ok,,32888,地若孕素,地若孕素,pH4.5,pH4.5,side,slot_1,,variant_fallback,slot_1,01-pH4.5T-地诺孕素片2mg-唯散宁-WE127F-Side-15min-处理后原片-1vs02-pH4.5T-地诺孕素片2mg-紫竹-43250634-Side-15min-处理后原片-3,唯散宁,紫竹,WE127F,43250634,WE127F vs 43250634,cross_manufacturer,3,1,3,地若孕素 || pH4.5 || 唯散宁 vs 紫竹 || WE127F vs 43250634,地若孕素 || pH4.5 || 唯散宁 vs 紫竹 || WE127F vs 43250634 || slot_1,地若孕素 || pH4.5 || 唯散宁 vs 紫竹 || WE127F vs 43250634 || 3,1,consistent,same,,地诺孕素片2mg,唯散宁,WE127F,地诺孕素片2mg,紫竹,43250634,唯散宁 vs 紫竹,same,same,55735,7803,1,6,5,83.33,1,1,1,8,8,100.0,51.62,0,0,100.0,1,0,0,6,structured,0,40.0,0,1,1,7,2,7,1,89.58,100.0,86.1
地若孕素/pH4.5/side/01-pH4.5T-地诺孕素片2mg-唯散宁-WE127F-Side-15min-处理后原片-1vs02-pH4.5T-地诺孕素片2mg-紫竹-43250634-Side-15min-处理后原片-3-2.docx,01-pH4.5T-地诺孕素片2mg-唯散宁-WE127F-Side-15min-处理后原片-1vs02-pH4.5T-地诺孕素片2mg-紫竹-43250634-Side-15min-处理后原片-3-2.docx,.docx,ok,,33292,地若孕素,地若孕素,pH4.5,pH4.5,side,slot_2,,variant_fallback,slot_2,01-pH4.5T-地诺孕素片2mg-唯散宁-WE127F-Side-15min-处理后原片-1vs02-pH4.5T-地诺孕素片2mg-紫竹-43250634-Side-15min-处理后原片-3,唯散宁,紫竹,WE127F,43250634,WE127F vs 43250634,cross_manufacturer,3,1,3,地若孕素 || pH4.5 || 唯散宁 vs 紫竹 || WE127F vs 43250634,地若孕素 || pH4.5 || 唯散宁 vs 紫竹 || WE127F vs 43250634 || slot_2,地若孕素 || pH4.5 || 唯散宁 vs 紫竹 || WE127F vs 43250634 || 3,1,consistent,same,,地诺孕素片2mg,唯散宁,WE127F,地诺孕素片2mg,紫竹,43250634,唯散宁 vs 紫竹,same,same,56903,7982,1,6,5,83.33,1,1,1,8,8,100.0,54.16,0,0,100.0,1,0,0,6,generic,1,29.0,0,1,1,6,1,7,1,79.17,100.0,82.89
地若孕素/pH4.5/side/01-pH4.5T-地诺孕素片2mg-唯散宁-WE127F-Side-15min-处理后原片-1vs02-pH4.5T-地诺孕素片2mg-紫竹-43250634-Side-15min-处理后原片-3-3.docx,01-pH4.5T-地诺孕素片2mg-唯散宁-WE127F-Side-15min-处理后原片-1vs02-pH4.5T-地诺孕素片2mg-紫竹-43250634-Side-15min-处理后原片-3-3.docx,.docx,ok,,34211,地若孕素,地若孕素,pH4.5,pH4.5,side,slot_3,,variant_fallback,slot_3,01-pH4.5T-地诺孕素片2mg-唯散宁-WE127F-Side-15min-处理后原片-1vs02-pH4.5T-地诺孕素片2mg-紫竹-43250634-Side-15min-处理后原片-3,唯散宁,紫竹,WE127F,43250634,WE127F vs 43250634,cross_manufacturer,3,1,3,地若孕素 || pH4.5 || 唯散宁 vs 紫竹 || WE127F vs 43250634,地若孕素 || pH4.5 || 唯散宁 vs 紫竹 || WE127F vs 43250634 || slot_3,地若孕素 || pH4.5 || 唯散宁 vs 紫竹 || WE127F vs 43250634 || 3,1,consistent,same,,地诺孕素片2mg,唯散宁,WE127F,地诺孕素片2mg,紫竹,43250634,唯散宁 vs 紫竹,same,same,57081,7977,1,6,5,83.33,1,1,1,8,8,100.0,51.12,1,0,99.45,1,0,0,7,generic,1,29.0,0,1,1,6,2,7,1,85.83,100.0,83.81
地若孕素/pH4.5/side/01-pH4.5T-地诺孕素片2mg-唯散宁-WE127F-Side-15min-处理后原片-1vs03-pH4.5T-地诺孕素片2mg-博律-DH2505-Side-15min-处理后原片-1-1.docx,01-pH4.5T-地诺孕素片2mg-唯散宁-WE127F-Side-15min-处理后原片-1vs03-pH4.5T-地诺孕素片2mg-博律-DH2505-Side-15min-处理后原片-1-1.docx,.docx,ok,,33515,地若孕素,地若孕素,pH4.5,pH4.5,side,slot_1,,variant_fallback,slot_1,01-pH4.5T-地诺孕素片2mg-唯散宁-WE127F-Side-15min-处理后原片-1vs03-pH4.5T-地诺孕素片2mg-博律-DH2505-Side-15min-处理后原片-1,唯散宁,博律,WE127F,DH2505,WE127F vs DH2505,cross_manufacturer,1,1,1,地若孕素 || pH4.5 || 唯散宁 vs 博律 || WE127F vs DH2505,地若孕素 || pH4.5 || 唯散宁 vs 博律 || WE127F vs DH2505 || slot_1,地若孕素 || pH4.5 || 唯散宁 vs 博律 || WE127F vs DH2505 || 1,1,consistent,same,,地诺孕素片2mg,唯散宁,WE127F,地诺孕素片2mg,博律,DH2505,唯散宁 vs 博律,same,same,55957,7848,1,6,5,83.33,1,1,1,8,8,100.0,49.58,0,0,100.0,1,0,0,10,structured,0,40.0,0,1,1,6,1,7,1,79.17,100.0,84.54
地若孕素/pH4.5/side/01-pH4.5T-地诺孕素片2mg-唯散宁-WE127F-Side-15min-处理后原片-1vs03-pH4.5T-地诺孕素片2mg-博律-DH2505-Side-15min-处理后原片-1-2.docx,01-pH4.5T-地诺孕素片2mg-唯散宁-WE127F-Side-15min-处理后原片-1vs03-pH4.5T-地诺孕素片2mg-博律-DH2505-Side-15min-处理后原片-1-2.docx,.docx,ok,,32761,地若孕素,地若孕素,pH4.5,pH4.5,side,slot_2,,variant_fallback,slot_2,01-pH4.5T-地诺孕素片2mg-唯散宁-WE127F-Side-15min-处理后原片-1vs03-pH4.5T-地诺孕素片2mg-博律-DH2505-Side-15min-处理后原片-1,唯散宁,博律,WE127F,DH2505,WE127F vs DH2505,cross_manufacturer,1,1,1,地若孕素 || pH4.5 || 唯散宁 vs 博律 || WE127F vs DH2505,地若孕素 || pH4.5 || 唯散宁 vs 博律 || WE127F vs DH2505 || slot_2,地若孕素 || pH4.5 || 唯散宁 vs 博律 || WE127F vs DH2505 || 1,1,consistent,same,,地诺孕素片2mg,唯散宁,WE127F,地诺孕素片2mg,博律,DH2505,唯散宁 vs 博律,same,same,54801,7637,1,6,5,83.33,1,1,1,8,8,100.0,49.67,0,0,100.0,1,0,0,11,structured,0,40.0,0,1,1,7,2,7,1,89.58,100.0,86.1
地若孕素/pH4.5/side/01-pH4.5T-地诺孕素片2mg-唯散宁-WE127F-Side-15min-处理后原片-1vs03-pH4.5T-地诺孕素片2mg-博律-DH2505-Side-15min-处理后原片-1-3.docx,01-pH4.5T-地诺孕素片2mg-唯散宁-WE127F-Side-15min-处理后原片-1vs03-pH4.5T-地诺孕素片2mg-博律-DH2505-Side-15min-处理后原片-1-3.docx,.docx,ok,,32532,地若孕素,地若孕素,pH4.5,pH4.5,side,slot_3,,variant_fallback,slot_3,01-pH4.5T-地诺孕素片2mg-唯散宁-WE127F-Side-15min-处理后原片-1vs03-pH4.5T-地诺孕素片2mg-博律-DH2505-Side-15min-处理后原片-1,唯散宁,博律,WE127F,DH2505,WE127F vs DH2505,cross_manufacturer,1,1,1,地若孕素 || pH4.5 || 唯散宁 vs 博律 || WE127F vs DH2505,地若孕素 || pH4.5 || 唯散宁 vs 博律 || WE127F vs DH2505 || slot_3,地若孕素 || pH4.5 || 唯散宁 vs 博律 || WE127F vs DH2505 || 1,1,consistent,same,,地诺孕素片2mg,唯散宁,WE127F,地诺孕素片2mg,博律,DH2505,唯散宁 vs 博律,same,same,55100,7729,1,6,5,83.33,1,1,1,8,8,100.0,52.02,0,0,100.0,1,0,0,6,generic,1,29.0,0,1,1,7,2,7,1,89.58,100.0,84.45
地若孕素/pH4.5/side/01-pH4.5T-地诺孕素片2mg-唯散宁-WE127F-Side-15min-处理后原片-1vs03-pH4.5T-地诺孕素片2mg-博律-DH2505-Side-15min-处理后原片-2-1.docx,01-pH4.5T-地诺孕素片2mg-唯散宁-WE127F-Side-15min-处理后原片-1vs03-pH4.5T-地诺孕素片2mg-博律-DH2505-Side-15min-处理后原片-2-1.docx,.docx,ok,,32426,地若孕素,地若孕素,pH4.5,pH4.5,side,slot_1,,variant_fallback,slot_1,01-pH4.5T-地诺孕素片2mg-唯散宁-WE127F-Side-15min-处理后原片-1vs03-pH4.5T-地诺孕素片2mg-博律-DH2505-Side-15min-处理后原片-2,唯散宁,博律,WE127F,DH2505,WE127F vs DH2505,cross_manufacturer,2,1,2,地若孕素 || pH4.5 || 唯散宁 vs 博律 || WE127F vs DH2505,地若孕素 || pH4.5 || 唯散宁 vs 博律 || WE127F vs DH2505 || slot_1,地若孕素 || pH4.5 || 唯散宁 vs 博律 || WE127F vs DH2505 || 2,1,consistent,same,,地诺孕素片2mg,唯散宁,WE127F,地诺孕素片2mg,博律,DH2505,唯散宁 vs 博律,same,same,54635,7641,1,6,5,83.33,1,1,1,8,8,100.0,50.62,0,0,100.0,1,0,0,6,generic,1,29.0,0,1,1,7,2,7,1,89.58,100.0,84.45
地若孕素/pH4.5/side/01-pH4.5T-地诺孕素片2mg-唯散宁-WE127F-Side-15min-处理后原片-1vs03-pH4.5T-地诺孕素片2mg-博律-DH2505-Side-15min-处理后原片-2-2.docx,01-pH4.5T-地诺孕素片2mg-唯散宁-WE127F-Side-15min-处理后原片-1vs03-pH4.5T-地诺孕素片2mg-博律-DH2505-Side-15min-处理后原片-2-2.docx,.docx,ok,,32983,地若孕素,地若孕素,pH4.5,pH4.5,side,slot_2,,variant_fallback,slot_2,01-pH4.5T-地诺孕素片2mg-唯散宁-WE127F-Side-15min-处理后原片-1vs03-pH4.5T-地诺孕素片2mg-博律-DH2505-Side-15min-处理后原片-2,唯散宁,博律,WE127F,DH2505,WE127F vs DH2505,cross_manufacturer,2,1,2,地若孕素 || pH4.5 || 唯散宁 vs 博律 || WE127F vs DH2505,地若孕素 || pH4.5 || 唯散宁 vs 博律 || WE127F vs DH2505 || slot_2,地若孕素 || pH4.5 || 唯散宁 vs 博律 || WE127F vs DH2505 || 2,1,consistent,same,,地诺孕素片2mg,唯散宁,WE127F,地诺孕素片2mg,博律,DH2505,唯散宁 vs 博律,same,same,56354,7839,1,6,5,83.33,1,1,1,7,8,100.0,52.5,1,0,99.38,1,0,0,6,generic,1,29.0,0,1,1,6,2,7,1,85.83,100.0,83.8
地若孕素/pH4.5/side/01-pH4.5T-地诺孕素片2mg-唯散宁-WE127F-Side-15min-处理后原片-1vs03-pH4.5T-地诺孕素片2mg-博律-DH2505-Side-15min-处理后原片-2-3.docx,01-pH4.5T-地诺孕素片2mg-唯散宁-WE127F-Side-15min-处理后原片-1vs03-pH4.5T-地诺孕素片2mg-博律-DH2505-Side-15min-处理后原片-2-3.docx,.docx,ok,,34172,地若孕素,地若孕素,pH4.5,pH4.5,side,slot_3,,variant_fallback,slot_3,01-pH4.5T-地诺孕素片2mg-唯散宁-WE127F-Side-15min-处理后原片-1vs03-pH4.5T-地诺孕素片2mg-博律-DH2505-Side-15min-处理后原片-2,唯散宁,博律,WE127F,DH2505,WE127F vs DH2505,cross_manufacturer,2,1,2,地若孕素 || pH4.5 || 唯散宁 vs 博律 || WE127F vs DH2505,地若孕素 || pH4.5 || 唯散宁 vs 博律 || WE127F vs DH2505 || slot_3,地若孕素 || pH4.5 || 唯散宁 vs 博律 || WE127F vs DH2505 || 2,1,consistent,same,,地诺孕素片2mg,唯散宁,WE127F,地诺孕素片2mg,博律,DH2505,唯散宁 vs 博律,same,same,56028,7871,1,6,5,83.33,1,1,1,8,8,100.0,49.62,0,0,100.0,1,0,0,7,generic,1,29.0,0,1,1,7,1,7,1,82.92,100.0,83.45
地若孕素/pH4.5/side/01-pH4.5T-地诺孕素片2mg-唯散宁-WE127F-Side-15min-处理后原片-1vs03-pH4.5T-地诺孕素片2mg-博律-DH2505-Side-15min-处理后原片-3-1.docx,01-pH4.5T-地诺孕素片2mg-唯散宁-WE127F-Side-15min-处理后原片-1vs03-pH4.5T-地诺孕素片2mg-博律-DH2505-Side-15min-处理后原片-3-1.docx,.docx,ok,,33762,地若孕素,地若孕素,pH4.5,pH4.5,side,slot_1,,variant_fallback,slot_1,01-pH4.5T-地诺孕素片2mg-唯散宁-WE127F-Side-15min-处理后原片-1vs03-pH4.5T-地诺孕素片2mg-博律-DH2505-Side-15min-处理后原片-3,唯散宁,博律,WE127F,DH2505,WE127F vs DH2505,cross_manufacturer,3,1,3,地若孕素 || pH4.5 || 唯散宁 vs 博律 || WE127F vs DH2505,地若孕素 || pH4.5 || 唯散宁 vs 博律 || WE127F vs DH2505 || slot_1,地若孕素 || pH4.5 || 唯散宁 vs 博律 || WE127F vs DH2505 || 3,1,consistent,same,,地诺孕素片2mg,唯散宁,WE127F,地诺孕素片2mg,博律,DH2505,唯散宁 vs 博律,same,same,57957,8114,1,6,5,83.33,1,1,1,8,8,100.0,53.34,0,0,100.0,1,0,0,6,generic,1,29.0,0,1,1,6,2,7,1,85.83,100.0,83.89
地若孕素/pH4.5/side/01-pH4.5T-地诺孕素片2mg-唯散宁-WE127F-Side-15min-处理后原片-1vs03-pH4.5T-地诺孕素片2mg-博律-DH2505-Side-15min-处理后原片-3-2.docx,01-pH4.5T-地诺孕素片2mg-唯散宁-WE127F-Side-15min-处理后原片-1vs03-pH4.5T-地诺孕素片2mg-博律-DH2505-Side-15min-处理后原片-3-2.docx,.docx,ok,,38739,地若孕素,地若孕素,pH4.5,pH4.5,side,slot_2,,variant_fallback,slot_2,01-pH4.5T-地诺孕素片2mg-唯散宁-WE127F-Side-15min-处理后原片-1vs03-pH4.5T-地诺孕素片2mg-博律-DH2505-Side-15min-处理后原片-3,唯散宁,博律,WE127F,DH2505,WE127F vs DH2505,cross_manufacturer,3,1,3,地若孕素 || pH4.5 || 唯散宁 vs 博律 || WE127F vs DH2505,地若孕素 || pH4.5 || 唯散宁 vs 博律 || WE127F vs DH2505 || slot_2,地若孕素 || pH4.5 || 唯散宁 vs 博律 || WE127F vs DH2505 || 3,1,consistent,same,,地诺孕素片2mg,唯散宁,WE127F,地诺孕素片2mg,博律,DH2505,唯散宁 vs 博律,same,same,72084,10160,1,6,5,83.33,1,1,1,9,8,100.0,56.31,0,0,100.0,1,0,0,13,generic,1,29.0,0,1,1,7,0,7,0,76.25,100.0,82.45
地若孕素/pH4.5/side/01-pH4.5T-地诺孕素片2mg-唯散宁-WE127F-Side-15min-处理后原片-1vs03-pH4.5T-地诺孕素片2mg-博律-DH2505-Side-15min-处理后原片-3-3.docx,01-pH4.5T-地诺孕素片2mg-唯散宁-WE127F-Side-15min-处理后原片-1vs03-pH4.5T-地诺孕素片2mg-博律-DH2505-Side-15min-处理后原片-3-3.docx,.docx,ok,,33298,地若孕素,地若孕素,pH4.5,pH4.5,side,slot_3,,variant_fallback,slot_3,01-pH4.5T-地诺孕素片2mg-唯散宁-WE127F-Side-15min-处理后原片-1vs03-pH4.5T-地诺孕素片2mg-博律-DH2505-Side-15min-处理后原片-3,唯散宁,博律,WE127F,DH2505,WE127F vs DH2505,cross_manufacturer,3,1,3,地若孕素 || pH4.5 || 唯散宁 vs 博律 || WE127F vs DH2505,地若孕素 || pH4.5 || 唯散宁 vs 博律 || WE127F vs DH2505 || slot_3,地若孕素 || pH4.5 || 唯散宁 vs 博律 || WE127F vs DH2505 || 3,1,consistent,same,,地诺孕素片2mg,唯散宁,WE127F,地诺孕素片2mg,博律,DH2505,唯散宁 vs 博律,same,same,56433,7957,1,6,5,83.33,1,1,1,8,8,100.0,54.88,1,0,99.45,1,0,0,6,generic,1,29.0,0,1,1,6,2,7,1,85.83,100.0,83.81
地若孕素/pH4.5/side/01-pH4.5T-地诺孕素片2mg-唯散宁-WE127F-Side-15min-处理后原片-1vs04-pH4.5T-地诺孕素片2mg-蒂诺安-DEA241203-Side-15min-处理后原片-1-1.docx,01-pH4.5T-地诺孕素片2mg-唯散宁-WE127F-Side-15min-处理后原片-1vs04-pH4.5T-地诺孕素片2mg-蒂诺安-DEA241203-Side-15min-处理后原片-1-1.docx,.docx,ok,,32816,地若孕素,地若孕素,pH4.5,pH4.5,side,slot_1,,variant_fallback,slot_1,01-pH4.5T-地诺孕素片2mg-唯散宁-WE127F-Side-15min-处理后原片-1vs04-pH4.5T-地诺孕素片2mg-蒂诺安-DEA241203-Side-15min-处理后原片-1,唯散宁,蒂诺安,WE127F,DEA241203,WE127F vs DEA241203,cross_manufacturer,1,1,1,地若孕素 || pH4.5 || 唯散宁 vs 蒂诺安 || WE127F vs DEA241203,地若孕素 || pH4.5 || 唯散宁 vs 蒂诺安 || WE127F vs DEA241203 || slot_1,地若孕素 || pH4.5 || 唯散宁 vs 蒂诺安 || WE127F vs DEA241203 || 1,1,consistent,same,,地诺孕素片2mg,唯散宁,WE127F,地诺孕素片2mg,蒂诺安,DEA241203,唯散宁 vs 蒂诺安,same,same,53747,7612,1,6,5,83.33,1,1,1,8,8,100.0,50.16,0,0,100.0,1,0,0,7,generic,1,29.0,0,1,1,8,1,7,1,86.67,100.0,84.02
